app_key,feature,confidence,review_hits
play:dev.giall.timelog,weekly goal setting,0.95,10
play:dev.giall.timelog,monthly goal setting,0.95,10
play:dev.giall.timelog,mood tracking,0.95,10
play:dev.giall.timelog,activity tracking,0.95,10
play:dev.giall.timelog,task creation,0.95,10
play:dev.giall.timelog,category organization,0.95,10
play:dev.giall.timelog,custom reminders,0.95,10
play:dev.giall.timelog,detailed time statistics,0.95,10
play:dev.giall.timelog,visual insights,0.95,10
play:dev.giall.timelog,streak tracking,0.95,10
play:dev.giall.timelog,pattern recognition,0.95,10
play:dev.giall.timelog,indepth analytics,0.95,10
play:dev.giall.timelog,color customization,0.95,10
play:dev.giall.timelog,custom date intervals,0.95,10
play:dev.giall.timelog,advanced filtering,0.95,10
play:dev.giall.timelog,report history,0.95,10
play:dev.giall.timelog,home screen widgets,0.95,10
play:dev.giall.timelog,dark mode,0.95,10
play:dev.giall.timelog,timeline view,0.95,10
play:dev.giall.timelog,calendar view,0.95,10
play:global.gps.location.tracker.kids,Live Location Tracking,0.95,10
play:global.gps.location.tracker.kids,Sound Around,0.95,10
play:global.gps.location.tracker.kids,Loud Signal,0.95,10
play:global.gps.location.tracker.kids,App Statistics,0.95,10
play:global.gps.location.tracker.kids,Family Chat,0.95,10
play:global.gps.location.tracker.kids,Battery Check,0.95,10
play:global.gps.location.tracker.kids,SOS Button,0.95,10
play:global.gps.location.tracker.kids,Geofencing,0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,"Convert images (jpg, jpeg, png, etc.) to PDF files",0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,Import images or scan paper files with camera,0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,Read all PDFs on device,0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,"Doodle, add text, and sign PDFs",0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,Resize images,0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,Crop images,0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,Rotate images,0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,"Auto sort images and PDF files by name, size, created date, modified date",0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,Compress PDF files,0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,Set passwords to protect PDF files,0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,Encrypt confidential files,0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,Work offline,0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,"Share converted PDF files via social media, Bluetooth, Email",0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,Quick search for files,0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,Merge multiple pictures into a single PDF file,0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,Track menstrual cycles,0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,"Record cervical mucus, BMI, sexual activity, weight, temperature, symptoms, or moods",0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,Synchronize workout and calorie data with Google Fit,0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,Track steps using builtin sensor,0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,"Track burned calories, walking distance, and time",0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,Set daily step goals,0.95,10
play:imagetopdf.pdfconverter.jpgtopdf.pdfeditor,Display statistics in graphs,0.95,10
play:io.konveier.timo,Todo lists,0.95,10
play:io.konveier.timo,Daily planner,0.95,10
play:io.konveier.timo,Task organizer,0.95,10
play:io.konveier.timo,Shopping lists,0.95,10
play:io.konveier.timo,Habit tracker,0.95,10
play:io.konveier.timo,Notetaking,0.95,10
play:io.konveier.timo,Calendar integration,0.95,10
play:io.konveier.timo,Smart reminders,0.95,10
play:io.konveier.timo,File sharing,0.95,10
play:io.konveier.timo,Project management,0.95,10
play:io.konveier.timo,Collaboration tools,0.95,10
play:io.konveier.timo,Customizable interface,0.95,10
play:io.konveier.timo,Widgets,0.95,10
play:io.konveier.timo,Markdown editor,0.95,10
play:io.konveier.timo,Mood diary,0.95,10
play:io.konveier.timo,Budget tracking,0.95,10
play:io.konveier.timo,Event scheduling,0.95,10
play:io.konveier.timo,Task prioritization,0.95,10
play:io.konveier.timo,Builtin timers,0.95,10
play:io.konveier.timo,Daily notes,0.95,10
play:io.konveier.timo,Weather widget,0.95,10
play:io.konveier.timo,Sync across devices,0.95,10
play:io.konveier.timo,Filters and categories,0.95,10
play:io.konveier.timo,Photo journal,0.95,10
play:io.konveier.timo,Vision board creation,0.95,10
play:io.konveier.timo,Flowchart task creation,0.95,10
play:io.vyzn.clew,Exceptional narration by native speakers,0.95,10
play:io.vyzn.clew,Contextual illustrations for the texts,0.95,10
play:io.vyzn.clew,Translates entire sentences,0.95,10
play:io.vyzn.clew,Interactive exercises,0.95,10
play:io.vyzn.clew,Daily Goals,0.95,10
play:io.vyzn.clew,Steady Pace,0.95,10
play:is.abide,Biblebased guided meditations,0.95,10
play:is.abide,Personalized daily devotionals,0.95,10
play:is.abide,Growing in faith tracking,0.95,10
play:is.abide,Bedtime stories,0.95,10
play:is.abide,Audio Bible,0.95,10
play:is.abide,New International Version (NIV) Bible access,0.95,10
play:is.abide,Structured prayer plans,0.95,10
play:is.abide,"Regular updates with new meditations, plans, and Bible stories",0.95,10
play:journaling.app,daily writing or speaking prompts,0.95,10
play:journaling.app,personalized wellbeing plan,0.95,10
play:journaling.app,bitesized lessons,0.95,10
play:journaling.app,guided prompts for selfawareness,0.95,10
play:journaling.app,mood and behavior pattern recognition,0.95,10
play:journaling.app,voice reflection summarization and organization,0.95,10
play:journaling.app,weekly emotional trend reflections,0.95,10
play:journaling.app,secure private cloud storage,0.95,10
play:journaling.app,data encryption during transfer and storage,0.95,10
play:journaling.app,data deletion option,0.95,10
play:kr.co.rinasoft.yktime,Focus level measure timer,0.95,10
play:kr.co.rinasoft.yktime,Global Study Group,0.95,10
play:kr.co.rinasoft.yktime,FLIP TALK for sharing stories,0.95,10
play:kr.co.rinasoft.yktime,Accurate Time Measurement,0.95,10
play:kr.co.rinasoft.yktime,Focus Level Measurement,0.95,10
play:kr.co.rinasoft.yktime,Miniwindow Feature,0.95,10
play:kr.co.rinasoft.yktime,Statistics for study time,0.95,10
play:kr.co.rinasoft.yktime,Timeline for daily goals,0.95,10
play:kr.co.rinasoft.yktime,Timetable for summarizing goals,0.95,10
play:kr.co.rinasoft.yktime,Daily Report of study details,0.95,10
play:kr.co.rinasoft.yktime,Dday countdown feature,0.95,10
play:kr.co.rinasoft.yktime,Easy sharing on social media,0.95,10
play:kr.co.rinasoft.yktime,Realtime study monitoring,0.95,10
play:kr.co.rinasoft.yktime,School Ranking feature,0.95,10
play:kr.co.rinasoft.yktime,Study Schedule registration,0.95,10
play:kr.co.rinasoft.yktime,Todo List for task management,0.95,10
play:kr.co.rinasoft.yktime,Pomodoro technique integration,0.95,10
play:kr.co.rinasoft.yktime,Global board for sharing stories,0.95,10
play:kr.co.rinasoft.yktime,Accurate time measurement,0.95,10
play:kr.co.rinasoft.yktime,Focus level measurement,0.95,10
play:kr.co.rinasoft.yktime,Miniwindow feature for multitasking,0.95,10
play:kr.co.rinasoft.yktime,Weekly and monthly study time statistics,0.95,10
play:kr.co.rinasoft.yktime,Daily report of study details,0.95,10
play:kr.co.rinasoft.yktime,School ranking feature,0.95,10
play:kr.co.rinasoft.yktime,Study schedule registration,0.95,10
play:kr.co.rinasoft.yktime,Todo list for task management,0.95,10
play:org.atmana.zenze,Set time limits for individual apps and websites,0.95,10
play:org.atmana.zenze,Track daily focus levels with a Focus Score,0.95,10
play:org.atmana.zenze,Configure and enforce app limits,0.95,10
play:org.atmana.zenze,Automatically restrict access once time limit is reached,0.95,10
play:org.atmana.zenze,Set daily limits to restrict screen time,0.95,10
play:org.atmana.zenze,"Schedule app limits during working hours, breaks, or sleep times",0.95,10
play:org.atmana.zenze,Join community to climb leaderboards and unlock rewards,0.95,10
play:org.atmana.zenze,Use secure Android Screen Time Usage data,0.95,10
play:org.atmana.zenze,Block adult website domains,0.95,10
play:org.atmana.zenze,Enforce safe search on search engines,0.95,10
play:org.atmana.zenze,Block websites based on userselected keywords,0.95,10
play:org.atmana.zenze,Show a block window over selected websites,0.95,10
play:org.atmana.zenze,Block over 2 million adult sites,0.95,10
play:org.atmana.zenze,Customize block list,0.95,10
play:org.atmana.zenze,Restrict specific keywords,0.95,10
play:org.atmana.zenze,Enforce safe searches,0.95,10
play:org.atmana.zenze,Access My Stats feature,0.95,10
play:org.atmana.zenze,Whitelist option for approved websites,0.95,10
play:org.atmana.zenze,Access articles and video courses,0.95,10
play:org.atmana.zenze,Accountability partner feature,0.95,10
play:org.atmana.zenze,Image blocking,0.95,10
play:org.atmana.zenze,Incognito mode compatibility,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Auto scan and find all PDF files on your phone,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Fast open and view documents,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Highlight text,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Take notes,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Add esignatures,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Bookmark PDF pages,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Share PDF files,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Page by page and continuous scrolling mode,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Horizontal and vertical viewing mode,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Reflow mode,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Go to the desired page directly,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Search for text in PDF and copy,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Zoom in and zoom out pages,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Display PDF files in a simple list,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Quickly search files and texts by keywords,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Markup paragraphs with highlight colors,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Underline and strikethrough text,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Doodle on PDF files,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Annotate PDF files,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Easily copy any text on a PDF file,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Convert images to PDF files,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Quickly split or merge PDF files,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Add text on PDF files,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Compress PDF files,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Display recently opened files,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Set password to lock PDF files,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Rename files,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Delete files,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Add files to Favorite,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Share files with others,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Print PDF files,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Fill PDF forms,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Rotate PDF pages,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,Add or delete pages,0.95,10
play:pdf.reader.pdfviewer.pdfeditor,"Fast conversion between PDF and Word, Excel",0.95,10
play:ru.zengalt.simpler,grammar course,0.95,10
play:ru.zengalt.simpler,detective stories,0.95,10
play:ru.zengalt.simpler,daily access to treasure chests,0.95,10
play:ru.zengalt.simpler,drills for grammar topics,0.95,10
play:ru.zengalt.simpler,associative word learning,0.95,10
play:ru.zengalt.simpler,authentic listening material,0.95,10
play:ru.zengalt.simpler,flashcard library,0.95,10
play:ru.zengalt.simpler,spaced repetition,0.95,10
play:ru.zengalt.simpler,voiced phrases by native speakers,0.95,10
play:ru.zengalt.simpler,practice section for dialogues,0.95,10
play:ru.zengalt.simpler,sentence completion exercises,0.95,10
play:ru.zengalt.simpler,translation exercises,0.95,10
play:ru.zengalt.simpler,various types of exercises in drills,0.95,10
play:ru.zengalt.simpler,rapid pace selection,0.95,10
play:ru.zengalt.simpler,daily goal setting,0.95,10
play:seekrtech.sleep,Set bedtime and wakeup goals,0.95,10
play:seekrtech.sleep,Construct buildings based on sleep goals,0.95,10
play:seekrtech.sleep,View sleep statistics,0.95,10
play:seekrtech.sleep,Night shift mode,0.95,10
play:seekrtech.sleep,Unlock new buildings with earned coins,0.95,10
play:seekrtech.sleep,"Design town with land, buildings, and decorations",0.95,10
play:seekrtech.sleep,Apply holiday themes,0.95,10
play:seekrtech.sleep,Set days off without ending streak,0.95,10
play:seekrtech.sleep,Reset bedtime and wakeup goals,0.95,10
play:seekrtech.sleep,Set bedtime reminders and alarms,0.95,10
play:seekrtech.sleep,Adjust alarm volume and sound,0.95,10
play:seekrtech.sleep,Adjust shake challenge for waking up,0.95,10
play:seekrtech.sleep,Daily coin rewards in Pro version,0.95,10
play:seekrtech.sleep,Choose next building to construct in Pro version,0.95,10
play:seekrtech.sleep,Reward tickets for consecutive successful days,0.95,10
play:seekrtech.sleep,Earn extra tickets from events,0.95,10
play:seekrtech.sleep,Unlock achievements for extra rewards,0.95,10
play:seekrtech.sleep,Create an account for data backup,0.95,10
play:seekrtech.sleep,Invite friends to join sleep goals,0.95,10
play:seekrtech.sleep,Encourage circle members to reach goals,0.95,10
play:tech.butterfly.app,task breakdown into todo lists,0.95,10
play:tech.butterfly.app,asynchronous cloud operation,0.95,10
play:tech.butterfly.app,notification upon task completion,0.95,10
play:tech.butterfly.app,prompt editing,0.95,10
play:tech.butterfly.app,slide deck generation,0.95,10
play:tech.butterfly.app,exporting and sharing slide decks,0.95,10
play:tech.butterfly.app,instant chat for questions,0.95,10
play:tech.butterfly.app,Agent Mode upgrade for advanced capabilities,0.95,10
play:tech.butterfly.app,website creation from various file types,0.95,10
play:tech.butterfly.app,image generation from prompts,0.95,10
play:tech.butterfly.app,video generation from prompts,0.95,10
play:tech.butterfly.app,data visualization,0.95,10
play:tech.butterfly.app,automation of repetitive tasks,0.95,10
play:todolist.scheduleplanner.dailyplanner.todo.reminders,Todo list management,0.95,10
play:todolist.scheduleplanner.dailyplanner.todo.reminders,Schedule planner,0.95,10
play:todolist.scheduleplanner.dailyplanner.todo.reminders,Task reminders with alarm,0.95,10
play:todolist.scheduleplanner.dailyplanner.todo.reminders,Recurring task reminders,0.95,10
play:todolist.scheduleplanner.dailyplanner.todo.reminders,Task categories,0.95,10
play:todolist.scheduleplanner.dailyplanner.todo.reminders,Task priorities,0.95,10
play:todolist.scheduleplanner.dailyplanner.todo.reminders,Subtask lists,0.95,10
play:todolist.scheduleplanner.dailyplanner.todo.reminders,Calendar view for tasks,0.95,10
play:todolist.scheduleplanner.dailyplanner.todo.reminders,Daily planner for various activities,0.95,10
play:todolist.scheduleplanner.dailyplanner.todo.reminders,Sync and backup to cloud via Google Drive,0.95,10
play:todolist.scheduleplanner.dailyplanner.todo.reminders,Wear OS watch support,0.95,10
play:todolist.scheduleplanner.dailyplanner.todo.reminders,Todo list widget for desktop,0.95,10
play:todolist.scheduleplanner.dailyplanner.todo.reminders,Completion status tracking,0.95,10
ios:id1441578839,realtime notifications of grades,0.95,10
ios:id1441578839,realtime notifications of attendance,0.95,10
ios:id1441578839,realtime notifications of upcoming assignments,0.95,10
ios:id1441578839,realtime notifications of test scores,0.95,10
ios:id1441578839,view community news feeds,0.95,10
ios:id1441578839,access important links for lunch payments,0.95,10
ios:id1441578839,access important links for extracurricular activities,0.95,10
ios:id1441578839,access important links for bus routes,0.95,10
ios:id1441578839,webbased access,0.95,10
ios:id1441578839,mobile app,0.95,10
ios:id1441578839,responsive user interface,0.95,10
ios:id1441578839,single login,0.95,10
ios:id1441578839,single interface,0.95,10
ios:id1441578839,single database,0.95,10
ios:id1441578839,custom fields,0.95,10
ios:id1441578839,custom forms,0.95,10
ios:id1441578839,custom reports,0.95,10
ios:id1441578839,alerts,0.95,10
ios:id1441578839,workflow customization,0.95,10
ios:id1441578839,data security,0.95,10
ios:id1441578839,AWS cloud hosting,0.95,10
ios:id1441578839,implementation support,0.95,10
ios:id1441578839,analytics,0.95,10
ios:id1441578839,attendance tracking,0.95,10
ios:id1441578839,tardy tracking,0.95,10
ios:id1441578839,document management,0.95,10
ios:id1441578839,before and aftercare management,0.95,10
ios:id1441578839,hall pass management,0.95,10
ios:id1441578839,assessment administration,0.95,10
ios:id1441578839,integrations,0.95,10
ios:id1441578839,security and SSO,0.95,10
ios:id1441578839,view Twitter news feeds,0.95,10
ios:id1441578839,view RSS news feeds,0.95,10
ios:id1441578839,K12 SIS,0.95,10
ios:id1441578839,CTE/Adult Ed SIS,0.95,10
ios:id1441578839,"Finance, HR, & Payroll management",0.95,10
ios:id1441578839,Special Student Services management,0.95,10
ios:id1441578839,Document Management,0.95,10
ios:id1441578839,Before & AfterCare management,0.95,10
ios:id1441578839,Attendance & Tardy solutions,0.95,10
ios:id1441578839,Hall Pass management,0.95,10
ios:id1441578839,Assessments management,0.95,10
ios:id1441578839,Analytics,0.95,10
ios:id1441578839,Mobile App,0.95,10
ios:id1441578839,Responsive UI,0.95,10
ios:id1441578839,Integrations,0.95,10
ios:id1441578839,Security & SSO,0.95,10
ios:id1441578839,workflow management,0.95,10
ios:id1441578839,AWS Cloud Hosting,0.95,10
ios:id1225155794,Focus trees that block distracting apps,0.95,10
ios:id1225155794,Ability to plant and grow virtual trees,0.95,10
ios:id1225155794,Challenge friends to plant trees together,0.95,10
ios:id1225155794,Chat and share progress with friends,0.95,10
ios:id1225155794,Create and manage a todo list,0.95,10
ios:id1225155794,Set reminders for todo items,0.95,10
ios:id1225155794,Tag trees with todo items,0.95,10
ios:id1225155794,Habit tracker for daily routines,0.95,10
ios:id1225155794,"View daily, weekly, or monthly activity statistics",0.95,10
ios:id1225155794,Optin services to plant real trees,0.95,10
ios:id1225155794,Partnerships with treeplanting organizations,0.95,10
ios:id1225155794,Chrome extension for app access,0.95,10
ios:id867374917,Pomodoro timer,0.95,10
ios:id867374917,Customizable focus timer,0.95,10
ios:id867374917,Exam timer,0.95,10
ios:id867374917,Study timer,0.95,10
ios:id867374917,ADHDfriendly features,0.95,10
ios:id867374917,Time tracker,0.95,10
ios:id867374917,Simple interface,0.95,10
ios:id867374917,Session length adjustment,0.95,10
ios:id867374917,Short break timer,0.95,10
ios:id867374917,Long break timer,0.95,10
ios:id867374917,Automatic session start,0.95,10
ios:id867374917,Productivity tracking charts,0.95,10
ios:id867374917,Data security,0.95,10
ios:id867374917,Access to history on any device,0.95,10
ios:id867374917,Task prioritization,0.95,10
ios:id867374917,Focus pattern identification,0.95,10
ios:id867374917,"Integration of timer, tasks, and analytics",0.95,10
play:cc.forestapp,Gamified timer,0.95,10
play:cc.forestapp,Plant a seed to grow a tree,0.95,10
play:cc.forestapp,Tree withering if app is exited,0.95,10
play:cc.forestapp,Create personalized Allow Lists for app usage,0.95,10
play:cc.forestapp,Earn rewards and unlock tree species,0.95,10
play:cc.forestapp,Share forest and compete with friends,0.95,10
play:cc.forestapp,Plant trees with friends and family,0.95,10
play:cc.forestapp,Unlock achievements for rewards,0.95,10
play:cc.forestapp,Plant real trees through partnership with Trees for the Future,0.95,10
play:cc.forestapp,Manage tags for time distribution,0.95,10
play:cc.forestapp,View detailed statistics of time usage,0.95,10
play:cc.forestapp,"Browse weekly, monthly, and yearly statistics",0.95,10
play:cc.forestapp,Track focused time in Apple Health App,0.95,10
play:cc.forestapp,Track daily phone usage and screen time,0.95,10
play:cc.forestapp,Forest Timeline to recall planting journey,0.95,10
play:cc.forestapp,"Compatible with iPhone, iPad, and Apple Watch",0.95,10
play:cc.forestapp,Data synchronization across devices,0.95,10
play:cc.forestapp,Browser extensions available,0.95,10
play:cc.forestapp,Tree withering if the app is exited,0.95,10
play:cc.forestapp,Share forests and compete with friends,0.95,10
play:cc.forestapp,Unlock achievements,0.95,10
play:cc.forestapp,Manage tags and view detailed statistics,0.95,10
ios:id1559730367,timer for focus and learning,0.95,10
ios:id1559730367,invite up to 10 friends to form a Focused Climbing Team,0.95,10
ios:id1559730367,seamlessly switch between focus and rest,0.95,10
ios:id1559730367,unlimited time and countdown mode,0.95,10
ios:id1559730367,start a tour with friends while focusing,0.95,10
ios:id1559730367,connect to Apple Music for personal focus music,0.95,10
ios:id1559730367,daily focus information tracking,0.95,10
ios:id1559730367,homescreen widget for quick access to focus,0.95,10
ios:id1559730367,switch to different seasonal scenes,0.95,10
ios:id1559730367,dark mode for increased immersion,0.95,10
ios:id1559730367,general focus mode to switch to other apps,0.95,10
ios:id1559730367,display Focused Traveller screen to indicate focus status,0.95,10
ios:id1559730367,restore previous purchases,0.95,10
ios:id1559730367,subscription management through iTunes account settings,0.95,10
ios:id1274938524,Take photos with shallow depth of field,0.95,10
ios:id1274938524,AI engine calculates depth of field automatically,0.95,10
ios:id1274938524,True 3D imaging,0.95,10
ios:id1274938524,Simulate large apertures for bokeh effects,0.95,10
ios:id1274938524,Import existing photos and customize bokeh effect,0.95,10
ios:id1274938524,Refocus portrait photos after they have been taken,0.95,10
ios:id1274938524,Choose from various simulated aperture diaphragms,0.95,10
ios:id1274938524,Professional options to simulate lens characteristics,0.95,10
ios:id1274938524,Visualize depth in portrait photos in 3D view,0.95,10
ios:id1274938524,Add multiple lights in 3D space and adjust their properties,0.95,10
ios:id1274938524,Check portrait pictures in augmented reality,0.95,10
ios:id1274938524,Patch depth map precisely on iPad with Apple Pencil,0.95,10
ios:id1274938524,Builtin video tutorials,0.95,10
play:com.alt.goodmorning,Voice alerts (TTS) and push notifications,0.95,10
play:com.alt.goodmorning,"Pause, skip tasks, adjust times, or add new tasks",0.95,10
play:com.alt.goodmorning,"Integration with tablets, smartwatches, and smartphones",0.95,10
play:com.alt.goodmorning,Over 800 emojis for habit design,0.95,10
play:com.alt.goodmorning,Flexible scheduling for routines,0.95,10
play:com.alt.goodmorning,Progress tracking for routine performance,0.95,10
play:com.alt.goodmorning,Visualization of progress with plant badges,0.95,10
play:com.alt.goodmorning,Recommended routines based on popular habits,0.95,10
play:com.alt.goodmorning,Realtime display of user routines (with consent),0.95,10
play:com.alt.goodmorning,Chatbot for motivation and encouragement,0.95,10
play:com.alt.goodmorning,Voice alerts (TTS),0.95,10
play:com.alt.goodmorning,Push notifications,0.95,10
play:com.alt.goodmorning,Pause tasks,0.95,10
play:com.alt.goodmorning,Skip tasks,0.95,10
play:com.alt.goodmorning,Adjust times,0.95,10
play:com.alt.goodmorning,Add new tasks,0.95,10
play:com.alt.goodmorning,Over 800 emojis for routine design,0.95,10
play:com.alt.goodmorning,Progress tracking,0.95,10
play:com.alt.goodmorning,"Daily, weekly, and monthly performance reviews",0.95,10
play:com.alt.goodmorning,Visual progress with plant badges,0.95,10
play:com.alt.goodmorning,Recommended routines,0.95,10
play:com.alt.goodmorning,Chatbot for motivation,0.95,10
play:com.alt.goodmorning,Realtime user habit sharing,0.95,10
play:com.alt.goodmorning,Free templates,0.95,10
play:com.alt.goodmorning,Routine tags and checklist,0.95,10
play:com.superbyte.studybunny,Pause for motivational advice,0.95,10
play:com.superbyte.studybunny,Earn coins,0.95,10
play:com.superbyte.studybunny,Store for items or music,0.95,10
play:com.superbyte.studybunny,FAQ,0.95,10
ios:id1631305261,Set Focus Timer,0.95,10
ios:id1631305261,Block Distractions,0.95,10
ios:id1631305261,Earn Items,0.95,10
ios:id1631305261,Build Digital Garden,0.95,10
ios:id1631305261,Invite Friends,0.95,10
ios:id1631305261,Participate in Challenges,0.95,10
ios:id1631305261,Join Shared Gardens,0.95,10
ios:id1631305261,Compete with Other Communities,0.95,10
ios:id1631305261,Buy & Sell Items on Marketplaces,0.95,10
ios:id1459096306,Gamified focus study timer,0.95,10
ios:id1459096306,Collect raindrops for focus time,0.95,10
ios:id1459096306,Grow and nurture plants,0.95,10
ios:id1459096306,Unlock and collect hundreds of plants,0.95,10
ios:id1459096306,Clean up trash in magical worlds,0.95,10
ios:id1459096306,Track focus time,0.95,10
ios:id1459096306,Gamified tasks and rewards,0.95,10
ios:id1459096306,Integration with HealthKit,0.95,10
ios:id1459096306,Subscription for premium features,0.95,10
ios:id1497465230,Screen time control,0.95,10
ios:id1497465230,App limits,0.95,10
ios:id1497465230,App blockers,0.95,10
ios:id1497465230,Real time data,0.95,10
ios:id1497465230,Leaderboards,0.95,10
ios:id1497465230,Rewards,0.95,10
ios:id1497465230,Focus Difficulty settings,0.95,10
ios:id1497465230,Mindful Block Screens,0.95,10
ios:id1497465230,Blocklist & Allowlist,0.95,10
ios:id1497465230,Focus Report,0.95,10
ios:id1497465230,Focus Score,0.95,10
ios:id1497465230,Calendar for daily routines,0.95,10
ios:id1497465230,Precious Rewards,0.95,10
ios:id1497465230,Breaks with intention setting,0.95,10
ios:id1497465230,Focus Mode Integration,0.95,10
ios:id1497465230,Shortcut Integration,0.95,10
ios:id1497465230,Focus Reminders,0.95,10
ios:id1497465230,Deep Focus mode,0.95,10
ios:id1497465230,Widget for home screen,0.95,10
ios:id1497465230,Personalized app block list,0.95,10
ios:id1497465230,Private and safe usage with Apple's Screen Time API,0.95,10
ios:id1497465230,Private and safe monitoring using Apple's Screen Time API,0.95,10
ios:id975017240,customizable productivity timer,0.95,10
ios:id975017240,Focus Sessions,0.95,10
ios:id975017240,task management,0.95,10
ios:id975017240,indepth statistics,0.95,10
ios:id975017240,"daily, weekly, and monthly activity tracking",0.95,10
ios:id975017240,iCloud sync,0.95,10
ios:id975017240,"widgets for Lock Screen, Home Screen, and Control Center",0.95,10
ios:id975017240,Apple Watch app,0.95,10
ios:id975017240,Handoff support,0.95,10
ios:id975017240,Shortcuts integration,0.95,10
ios:id975017240,Live Activities,0.95,10
ios:id975017240,subscription model,0.95,10
ios:id975017240,7day free trial,0.95,10
ios:id1071708905,custom productivity timers,0.95,10
ios:id1071708905,track time for specific subjects or activities,0.95,10
ios:id1071708905,add tags for activities,0.95,10
ios:id1071708905,categorize tags in an activity library,0.95,10
ios:id1071708905,enable multitask mode,0.95,10
ios:id1071708905,set reminders for productivity sessions,0.95,10
ios:id1071708905,track breaks,0.95,10
ios:id1071708905,visualize history and progress on a calendar,0.95,10
ios:id1071708905,measure and compare stats over time,0.95,10
ios:id1071708905,get insights on average productive time and milestones,0.95,10
ios:id1071708905,collect badges for milestones,0.95,10
ios:id1071708905,join global leaderboards,0.95,10
ios:id1071708905,compete in challenges,0.95,10
ios:id1071708905,create or join live study rooms,0.95,10
ios:id1071708905,join public productivity sessions,0.95,10
ios:id1071708905,follow friends' activities,0.95,10
ios:id1071708905,free focus music and background sounds,0.95,10
ios:id1071708905,iOS widget,0.95,10
ios:id1071708905,dark mode,0.95,10
ios:id1071708905,sync with Apple Health,0.95,10
ios:id1071708905,track Flipd history beyond 30 days,0.95,10
ios:id1071708905,set daily goals and reminders,0.95,10
ios:id1071708905,unlock all music tracks,0.95,10
ios:id1071708905,customizable timer shortcuts,0.95,10
ios:id1071708905,pomodoro timers,0.95,10
ios:id1071708905,scheduled reminders,0.95,10
ios:id1071708905,milestone badges,0.95,10
ios:id1071708905,private study rooms,0.95,10
ios:id6746562271,Focus mode with a cat companion,0.95,10
ios:id6746562271,Handdrawn style and rich colors,0.95,10
ios:id6746562271,Gifts and rewards system,0.95,10
