app_key,accountability,block_removal,calendar_scheduling,custom_rules,emergency_access,goal_advancement,goal_planning,habit_analytics,habit_reminders,habit_tracking,notes_knowledge,override_friction,prioritisation,project_planning,reward_punishment,routine_builder,scheduling,self_tracking,streaks,task_management,time_blocking
play:com.soundmixer.app,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.soundscape.musicapp,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.spotlightsix.zentimerlite2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.sproutapp.sprout,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.stanley.focusflow,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.starttech.habitosmatinais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.stayme.stay_me,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.stonecutters.islegrow,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.studio.hellohabit,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.studybuddy.study_buddy_cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.sunny.focussessions_simpletimertodo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.superappsdev.internetblocker,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.superbyte.studybunny,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.superproductivity.superproductivity,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
play:com.tasks.android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.techtool.focussessiontimer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.teqtic.lockmeout,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
play:com.thetimecube.visualizer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.thrudayapp.thruday_app,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
play:com.tiimo.androidappreactnative,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
play:com.timerr.app,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
play:com.timeshifter.shiftwork,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.timetable.notes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.timetimer.android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.timleg.egoTimerLight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.to_do_list_studio.uptodo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
play:com.tripletfamdev.studymusicbooster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.tryhypermonkey.hypermonkey,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.ucydigital.pomocus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.ultmos.FocusBuddy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.unrotapp.screencontrol,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.unrushedapps.launch_break,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
play:com.usket.tig,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
play:com.vdx.dayflect,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.vector123.pomodoro.focustimer.tomatoclock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.visual.scheduler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.viz.prodzen,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.wallhabit.app,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.way4app.goalswizard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
play:com.wayup.way_up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.wlxd.pomochallenge,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.wonderfullmoning.morningmagic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.workbreaktimer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.wverlaek.block,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
play:com.yiqi.binaural.beats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.zazen.onedeepbreathalarm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.zerodesktop.appdetox.qualitytime,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.zetabitapps.pomodoro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.zetabitapps.vibes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.zilapps.productivitywizard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.zonedin.zonedinapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:daily.planner.routine.habits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:focus.pomodoro.timer.technique,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
play:focustree.app,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
play:id.co.timebox,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:in.codeseed.tvusage,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
play:in.evolve.android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:in.focustrack.stock,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:info.cat_techs.pomo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:info.detoxi.app,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:io.github.indieappslab.pomodoro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:io.iftech.timeminer,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
play:io.limeware.pomotimer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:io.studyone.app,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:io.unorderly.structured,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
play:io.zario,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:ipnossoft.rma.free,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:jp.co.sakabou.piyolog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:jp.thomsons.pomodoro,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:kr.co.myoung.timebox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:lakers.mobile.android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:life.blockin,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:live.dots.pomodoro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:me.habitrewards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:me.uncook.app,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:milki.focus.timer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:mrigapps.andriod.breakfree.deux,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:music.focus.app,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:net.devfloor.pomodor,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:neurolist.app.neurolist,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
play:org.atmana.appblocker,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:org.dgeek.beyond,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:org.leadmenot,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:org.limitly.app,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:org.miracle.morning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:org.name.shimmerapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:org.nsh07.pomodoro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:org.pictime.application.twa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:org.understood.community,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:pps.android.yoodoo,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:ro.thinkoutside.habitit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:sleeptech.stayaway,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
play:space.habitgrind,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
play:space.manus.pompduro.timer.t20260411051401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:tech.miidii.offscreen_android,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
